transport_id,order_id,origin,destination,transport_mode,distance_km,planned_days,actual_days,transport_cost,status
TRS-02685,ORD-03235,贵州贞丰,贵阳,公路,307.1,1,1,14154.85,已送达
TRS-02686,ORD-03237,福建上杭,珠海,水运,1165.3,5,5,25404.93,已送达
TRS-02687,ORD-03238,河南洛阳,西宁,铁路,1378.0,4,5,59357.43,已送达
TRS-02688,ORD-03239,福建上杭,温州,公路,801.8,2,2,36712.45,已送达
TRS-02689,ORD-03240,黑龙江多宝山,大连,铁路,909.7,3,4,35607.42,已送达
TRS-02690,ORD-03241,新疆阿勒泰,呼和浩特,铁路,2710.2,6,6,79947.35,已送达
TRS-02691,ORD-03242,贵州贞丰,南宁,铁路,743.8,3,3,32527.52,已送达
TRS-02692,ORD-03243,福建上杭,宁波,水运,808.2,4,4,18882.32,已送达
TRS-02693,ORD-03245,河南洛阳,郑州,公路,161.3,1,1,7618.14,已送达
TRS-02694,ORD-03246,贵州贞丰,成都,公路,605.7,2,3,31556.06,已送达
TRS-02695,ORD-03248,黑龙江多宝山,长春,铁路,520.7,2,2,23778.62,已送达
TRS-02696,ORD-03249,新疆阿勒泰,兰州,铁路,2425.5,6,8,80848.72,延误
TRS-02697,ORD-03250,福建上杭,厦门,公路,283.0,1,1,13354.93,已送达
TRS-02698,ORD-03251,福建上杭,上海,水运,909.1,5,5,24367.16,已送达
TRS-02699,ORD-03252,新疆阿勒泰,北京,铁路,3101.7,7,7,84000.99,已送达
TRS-02700,ORD-03254,福建上杭,广州,水运,1060.9,5,6,26132.60,已送达
TRS-02701,ORD-03255,福建上杭,南京,公路,804.1,3,3,42937.72,已送达
TRS-02702,ORD-03256,黑龙江多宝山,沈阳,铁路,706.0,3,4,34551.87,已送达
TRS-02703,ORD-03257,河南洛阳,西安,铁路,575.2,2,2,25623.86,已送达
TRS-02704,ORD-03258,福建上杭,杭州,公路,969.1,3,3,47741.57,已送达
TRS-02705,ORD-03260,福建上杭,深圳,水运,1024.1,5,5,27961.38,已送达
TRS-02706,ORD-03261,贵州贞丰,重庆,公路,516.8,2,2,25104.77,已送达
TRS-02707,ORD-03262,福建上杭,合肥,铁路,975.2,3,3,34468.17,已送达
TRS-02708,ORD-03263,福建上杭,佛山,水运,1236.2,5,6,24817.30,已送达
TRS-02709,ORD-03265,黑龙江多宝山,哈尔滨,公路,407.3,1,1,15812.56,已送达
TRS-02710,ORD-03266,新疆阿勒泰,石家庄,铁路,3737.6,7,8,89305.69,已送达
TRS-02711,ORD-03267,福建上杭,苏州,公路,1057.2,3,3,36994.15,已送达
TRS-02712,ORD-03268,贵州贞丰,昆明,公路,596.3,2,2,27090.13,已送达
TRS-02713,ORD-03269,福建上杭,汕头,水运,573.8,4,4,20935.28,已送达
TRS-02714,ORD-03270,福建上杭,无锡,公路,1119.1,3,3,48489.47,已送达
TRS-02715,ORD-03271,福建上杭,上海,水运,763.6,5,5,22020.00,已送达
TRS-02716,ORD-03273,新疆阿勒泰,天津,铁路,3811.8,7,7,109159.06,已送达
TRS-02717,ORD-03274,贵州贞丰,贵阳,公路,319.0,1,1,12374.44,已送达
TRS-02718,ORD-03276,河南洛阳,银川,铁路,1222.5,4,5,53728.61,已送达
TRS-02719,ORD-03277,福建上杭,温州,公路,710.2,2,2,27910.69,运输中
TRS-02720,ORD-03278,福建上杭,东莞,水运,1009.6,5,5,20780.16,已送达
TRS-02721,ORD-03279,新疆阿勒泰,太原,铁路,2969.6,6,7,78014.27,已送达
TRS-02722,ORD-03280,福建上杭,苏州,公路,951.6,3,3,37148.82,已送达
TRS-02723,ORD-03281,黑龙江多宝山,大连,铁路,802.1,3,3,36042.23,已送达
TRS-02724,ORD-03282,贵州贞丰,南宁,铁路,772.5,3,4,36682.88,已送达
TRS-02725,ORD-03284,福建上杭,珠海,水运,1267.1,5,5,20165.55,已送达
TRS-02726,ORD-03285,河南洛阳,乌鲁木齐,铁路,3409.6,7,9,74921.97,延误
TRS-02727,ORD-03286,新疆阿勒泰,呼和浩特,铁路,2959.3,6,6,73777.47,已送达
TRS-02728,ORD-03287,福建上杭,上海,公路,853.6,3,3,42253.56,已送达
TRS-02729,ORD-03288,贵州贞丰,成都,公路,563.1,2,2,30304.04,已送达
TRS-02730,ORD-03290,福建上杭,厦门,公路,293.9,1,1,12866.66,已送达
TRS-02731,ORD-03291,福建上杭,杭州,水运,766.4,4,4,22615.94,已送达
TRS-02732,ORD-03292,新疆阿勒泰,北京,铁路,3888.8,7,7,98042.66,已送达
TRS-02733,ORD-03294,福建上杭,广州,水运,1368.9,5,5,23104.72,已送达
TRS-02734,ORD-03295,贵州贞丰,重庆,公路,443.6,2,2,24323.60,已送达
TRS-02735,ORD-03296,黑龙江多宝山,沈阳,铁路,883.7,3,3,36578.34,已送达
TRS-02736,ORD-03297,福建上杭,合肥,公路,1006.0,3,3,45362.56,已送达
TRS-02737,ORD-03298,新疆阿勒泰,石家庄,铁路,3424.0,7,8,82884.55,已送达
TRS-02738,ORD-03299,福建上杭,深圳,水运,1023.5,5,5,21439.75,已送达
TRS-02739,ORD-03300,贵州贞丰,昆明,公路,569.7,2,2,23971.30,已送达
TRS-02740,ORD-03301,福建上杭,上海,公路,1064.2,3,3,45826.47,已送达
TRS-02741,ORD-03302,福建上杭,广州,铁路,1223.3,4,4,39461.59,已送达
TRS-02742,ORD-03303,新疆阿勒泰,北京,铁路,3787.2,7,8,105516.50,已送达
TRS-02743,ORD-03304,贵州贞丰,成都,公路,709.9,2,2,23812.01,运输中
TRS-02744,ORD-03305,福建上杭,南京,水运,892.9,5,5,21930.70,已送达
TRS-02745,ORD-03306,新疆阿勒泰,兰州,铁路,2960.5,6,7,81398.04,已送达
TRS-02746,ORD-03308,福建上杭,杭州,公路,913.3,3,3,45036.10,已送达
TRS-02747,ORD-03309,黑龙江多宝山,沈阳,铁路,875.7,3,3,28789.28,已送达
TRS-02748,ORD-03310,河南洛阳,北京,公路,686.4,2,3,36040.13,已送达
TRS-02749,ORD-03312,贵州贞丰,重庆,公路,464.4,2,2,21725.24,已送达
TRS-02750,ORD-03313,福建上杭,上海,水运,939.3,5,6,18828.52,已送达
TRS-02751,ORD-03314,新疆阿勒泰,天津,铁路,3086.7,7,9,96666.12,延误
TRS-02752,ORD-03315,河南洛阳,西安,公路,485.4,2,2,23842.03,已送达
TRS-02753,ORD-03316,福建上杭,合肥,公路,779.2,3,3,42547.00,已送达
TRS-02754,ORD-03318,福建上杭,深圳,水运,1186.3,5,5,23632.60,已送达
TRS-02755,ORD-03319,贵州贞丰,昆明,公路,585.3,2,2,29864.04,已送达
TRS-02756,ORD-03321,福建上杭,苏州,公路,833.0,3,4,41393.00,已送达
TRS-02757,ORD-03322,福建上杭,佛山,铁路,1182.7,4,4,41167.26,已送达
TRS-02758,ORD-03323,新疆阿勒泰,银川,铁路,2075.0,5,6,71758.94,已送达
TRS-02759,ORD-03324,福建上杭,无锡,公路,953.6,3,3,40382.72,已送达
TRS-02760,ORD-03325,黑龙江多宝山,长春,铁路,567.2,2,2,28010.05,已送达
TRS-02761,ORD-03326,新疆阿勒泰,石家庄,铁路,3018.7,7,7,86272.72,已送达
TRS-02762,ORD-03328,福建上杭,东莞,水运,953.1,5,5,22034.69,已送达
TRS-02763,ORD-03329,贵州贞丰,武汉,铁路,1205.3,4,5,47876.01,已送达
TRS-02764,ORD-03330,河南洛阳,乌鲁木齐,铁路,2992.7,7,8,93217.17,已送达
TRS-02765,ORD-03331,黑龙江多宝山,哈尔滨,公路,336.4,1,1,15961.07,已送达
TRS-02766,ORD-03333,福建上杭,汕头,公路,596.8,2,2,28529.40,已送达
TRS-02767,ORD-03334,新疆阿勒泰,太原,铁路,2901.9,6,7,97307.07,已送达
TRS-02768,ORD-03335,贵州贞丰,贵阳,公路,279.1,1,1,12573.62,已送达
TRS-02769,ORD-03337,福建上杭,珠海,水运,1112.6,5,5,26249.69,已送达
TRS-02770,ORD-03338,河南洛阳,西宁,铁路,1214.9,4,5,45613.98,已送达
TRS-02771,ORD-03339,福建上杭,温州,公路,734.8,2,2,27581.22,已送达
TRS-02772,ORD-03340,黑龙江多宝山,大连,铁路,1021.5,3,4,34190.14,已送达
TRS-02773,ORD-03341,新疆阿勒泰,呼和浩特,铁路,2601.2,6,6,70539.38,已送达
TRS-02774,ORD-03342,贵州贞丰,南宁,铁路,772.3,3,3,32501.12,已送达
TRS-02775,ORD-03343,福建上杭,宁波,水运,767.2,4,4,21676.10,已送达
TRS-02776,ORD-03345,河南洛阳,郑州,公路,160.3,1,1,8228.24,已送达
TRS-02777,ORD-03346,贵州贞丰,成都,公路,748.4,2,3,29287.64,已送达
TRS-02778,ORD-03348,黑龙江多宝山,长春,铁路,558.5,2,2,25553.20,已送达
TRS-02779,ORD-03349,新疆阿勒泰,兰州,铁路,2724.9,6,8,76543.47,延误
TRS-02780,ORD-03350,福建上杭,厦门,公路,271.8,1,1,10969.03,已送达
TRS-02781,ORD-03351,福建上杭,上海,水运,897.7,5,5,23734.81,已送达
TRS-02782,ORD-03352,新疆阿勒泰,北京,铁路,3729.0,7,7,89239.58,已送达
TRS-02783,ORD-03354,福建上杭,广州,水运,1196.8,5,6,24753.79,已送达
TRS-02784,ORD-03355,福建上杭,南京,公路,874.4,3,3,41299.60,已送达
TRS-02785,ORD-03356,黑龙江多宝山,沈阳,铁路,901.8,3,4,28580.19,已送达
TRS-02786,ORD-03357,河南洛阳,西安,铁路,472.7,2,2,21400.72,已送达
TRS-02787,ORD-03358,福建上杭,杭州,公路,1033.5,3,3,41212.12,已送达
TRS-02788,ORD-03360,福建上杭,深圳,水运,1160.9,5,5,23861.95,已送达
TRS-02789,ORD-03361,贵州贞丰,重庆,公路,524.1,2,2,18838.67,已送达
TRS-02790,ORD-03362,福建上杭,合肥,铁路,791.0,3,3,34014.26,已送达
TRS-02791,ORD-03363,福建上杭,佛山,水运,1270.5,5,6,23531.12,已送达
TRS-02792,ORD-03365,黑龙江多宝山,哈尔滨,公路,359.9,1,1,14580.51,已送达
TRS-02793,ORD-03366,新疆阿勒泰,石家庄,铁路,3557.3,7,8,106577.49,已送达
TRS-02794,ORD-03367,福建上杭,苏州,公路,855.8,3,3,39955.60,已送达
TRS-02795,ORD-03368,贵州贞丰,昆明,公路,530.2,2,2,25230.84,已送达
TRS-02796,ORD-03369,福建上杭,汕头,水运,747.9,4,4,17118.83,已送达
TRS-02797,ORD-03370,福建上杭,无锡,公路,817.2,3,3,47503.26,已送达
TRS-02798,ORD-03371,福建上杭,上海,水运,885.0,5,5,25904.82,已送达
TRS-02799,ORD-03373,新疆阿勒泰,天津,铁路,3255.9,7,7,88490.57,已送达
TRS-02800,ORD-03374,贵州贞丰,贵阳,公路,310.6,1,1,10736.18,已送达
TRS-02801,ORD-03376,河南洛阳,银川,铁路,1359.7,4,5,52805.14,已送达
TRS-02802,ORD-03377,福建上杭,温州,公路,617.8,2,2,32074.50,运输中
TRS-02803,ORD-03378,福建上杭,东莞,水运,920.7,5,5,21965.78,已送达
TRS-02804,ORD-03379,新疆阿勒泰,太原,铁路,3612.0,6,7,89164.15,已送达
TRS-02805,ORD-03380,福建上杭,苏州,公路,835.1,3,3,44767.43,已送达
TRS-02806,ORD-03381,黑龙江多宝山,大连,铁路,974.8,3,3,37267.06,已送达
TRS-02807,ORD-03382,贵州贞丰,南宁,铁路,746.6,3,4,33279.39,已送达
TRS-02808,ORD-03384,福建上杭,珠海,水运,1111.7,5,5,19806.54,已送达
TRS-02809,ORD-03385,河南洛阳,乌鲁木齐,铁路,3652.1,7,9,100967.94,延误
TRS-02810,ORD-03386,新疆阿勒泰,呼和浩特,铁路,2605.7,6,6,68523.94,已送达
TRS-02811,ORD-03387,福建上杭,上海,公路,935.1,3,3,50820.53,已送达
TRS-02812,ORD-03388,贵州贞丰,成都,公路,635.3,2,2,25505.70,已送达
TRS-02813,ORD-03390,福建上杭,厦门,公路,236.6,1,1,10766.68,已送达
TRS-02814,ORD-03391,福建上杭,杭州,水运,864.0,4,4,21712.40,已送达
TRS-02815,ORD-03392,新疆阿勒泰,北京,铁路,3182.1,7,7,81668.56,已送达
TRS-02816,ORD-03394,福建上杭,广州,水运,1255.8,5,5,23330.37,已送达
TRS-02817,ORD-03395,贵州贞丰,重庆,公路,427.3,2,2,24086.19,已送达
TRS-02818,ORD-03396,黑龙江多宝山,沈阳,铁路,937.6,3,3,31094.53,已送达
TRS-02819,ORD-03397,福建上杭,合肥,公路,836.2,3,3,37940.20,已送达
TRS-02820,ORD-03398,新疆阿勒泰,石家庄,铁路,3437.3,7,8,102384.78,已送达
TRS-02821,ORD-03399,福建上杭,深圳,水运,1162.6,5,5,23968.38,已送达
TRS-02822,ORD-03400,贵州贞丰,昆明,公路,657.4,2,2,24718.62,已送达
TRS-02823,ORD-03401,福建上杭,上海,公路,958.3,3,3,47642.62,已送达
TRS-02824,ORD-03402,福建上杭,广州,铁路,1275.3,4,4,37140.44,已送达
TRS-02825,ORD-03403,新疆阿勒泰,北京,铁路,3217.9,7,8,91807.15,已送达
TRS-02826,ORD-03404,贵州贞丰,成都,公路,598.3,2,2,31094.06,运输中
TRS-02827,ORD-03405,福建上杭,南京,水运,738.3,5,5,24665.54,已送达
TRS-02828,ORD-03406,新疆阿勒泰,兰州,铁路,3280.7,6,7,82190.90,已送达
TRS-02829,ORD-03408,福建上杭,杭州,公路,1030.6,3,3,43255.09,已送达
TRS-02830,ORD-03409,黑龙江多宝山,沈阳,铁路,695.9,3,3,31383.87,已送达
TRS-02831,ORD-03410,河南洛阳,北京,公路,755.7,2,3,36011.26,已送达
TRS-02832,ORD-03412,贵州贞丰,重庆,公路,516.6,2,2,20915.75,已送达
TRS-02833,ORD-03413,福建上杭,上海,水运,729.2,5,6,19734.27,已送达
TRS-02834,ORD-03414,新疆阿勒泰,天津,铁路,3097.8,7,9,84121.44,延误
TRS-02835,ORD-03415,河南洛阳,西安,公路,566.6,2,2,27129.62,已送达
TRS-02836,ORD-03416,福建上杭,合肥,公路,847.3,3,3,46397.44,已送达
TRS-02837,ORD-03418,福建上杭,深圳,水运,1283.0,5,5,26915.27,已送达
TRS-02838,ORD-03419,贵州贞丰,昆明,公路,640.1,2,2,27565.46,已送达
TRS-02839,ORD-03421,福建上杭,苏州,公路,933.4,3,4,40032.48,已送达
TRS-02840,ORD-03422,福建上杭,佛山,铁路,1083.2,4,4,40945.10,已送达
TRS-02841,ORD-03423,新疆阿勒泰,银川,铁路,2178.3,5,6,76042.87,已送达
TRS-02842,ORD-03424,福建上杭,无锡,公路,916.6,3,3,43324.31,已送达
TRS-02843,ORD-03425,黑龙江多宝山,长春,铁路,557.6,2,2,23369.42,已送达
TRS-02844,ORD-03426,新疆阿勒泰,石家庄,铁路,3845.5,7,7,84199.14,已送达
TRS-02845,ORD-03428,福建上杭,东莞,水运,1020.9,5,5,22841.74,已送达
TRS-02846,ORD-03429,贵州贞丰,武汉,铁路,1192.1,4,5,43608.52,已送达
TRS-02847,ORD-03430,河南洛阳,乌鲁木齐,铁路,2786.8,7,8,74977.14,已送达
TRS-02848,ORD-03431,黑龙江多宝山,哈尔滨,公路,344.3,1,1,13627.14,已送达
TRS-02849,ORD-03433,福建上杭,汕头,公路,740.2,2,2,33197.25,已送达
TRS-02850,ORD-03434,新疆阿勒泰,太原,铁路,2950.7,6,7,73949.83,已送达
TRS-02851,ORD-03435,贵州贞丰,贵阳,公路,238.4,1,1,13830.92,已送达
TRS-02852,ORD-03437,福建上杭,珠海,水运,957.8,5,5,23047.47,已送达
TRS-02853,ORD-03438,河南洛阳,西宁,铁路,1651.4,4,5,53210.72,已送达
TRS-02854,ORD-03439,福建上杭,温州,公路,751.1,2,2,29111.36,已送达
TRS-02855,ORD-03440,黑龙江多宝山,大连,铁路,1027.3,3,4,34901.75,已送达
TRS-02856,ORD-03441,新疆阿勒泰,呼和浩特,铁路,2982.9,6,6,90238.20,已送达
TRS-02857,ORD-03442,贵州贞丰,南宁,铁路,791.3,3,3,35959.52,已送达
TRS-02858,ORD-03443,福建上杭,宁波,水运,768.7,4,4,21618.68,已送达
TRS-02859,ORD-03445,河南洛阳,郑州,公路,152.5,1,1,8276.55,已送达
TRS-02860,ORD-03446,贵州贞丰,成都,公路,613.7,2,3,25123.17,已送达
TRS-02861,ORD-03448,黑龙江多宝山,长春,铁路,571.4,2,2,22156.67,已送达
TRS-02862,ORD-03449,新疆阿勒泰,兰州,铁路,3155.6,6,8,94449.08,延误
TRS-02863,ORD-03450,福建上杭,厦门,公路,237.8,1,1,13588.57,已送达
TRS-02864,ORD-03451,福建上杭,上海,水运,838.1,5,5,23970.76,已送达
TRS-02865,ORD-03452,新疆阿勒泰,北京,铁路,3895.2,7,7,93788.46,已送达
TRS-02866,ORD-03454,福建上杭,广州,水运,1329.1,5,6,23265.16,已送达
TRS-02867,ORD-03455,福建上杭,南京,公路,778.1,3,3,34254.76,已送达
TRS-02868,ORD-03456,黑龙江多宝山,沈阳,铁路,804.1,3,4,36746.24,已送达
TRS-02869,ORD-03457,河南洛阳,西安,铁路,558.2,2,2,24440.48,已送达
TRS-02870,ORD-03458,福建上杭,杭州,公路,993.4,3,3,48187.86,已送达
TRS-02871,ORD-03460,福建上杭,深圳,水运,1281.2,5,5,22230.92,已送达
TRS-02872,ORD-03461,贵州贞丰,重庆,公路,545.6,2,2,19016.54,已送达
TRS-02873,ORD-03462,福建上杭,合肥,铁路,984.2,3,3,38887.21,已送达
TRS-02874,ORD-03463,福建上杭,佛山,水运,1312.3,5,6,28303.75,已送达
TRS-02875,ORD-03465,黑龙江多宝山,哈尔滨,公路,344.7,1,1,14972.06,已送达
TRS-02876,ORD-03466,新疆阿勒泰,石家庄,铁路,3375.2,7,8,92991.39,已送达
TRS-02877,ORD-03467,福建上杭,苏州,公路,1001.5,3,3,38949.53,已送达
TRS-02878,ORD-03468,贵州贞丰,昆明,公路,543.6,2,2,29741.35,已送达
TRS-02879,ORD-03469,福建上杭,汕头,水运,559.2,4,4,19765.10,已送达
TRS-02880,ORD-03470,福建上杭,无锡,公路,1000.3,3,3,40835.38,已送达
TRS-02881,ORD-03471,福建上杭,上海,水运,988.6,5,5,21545.19,已送达
TRS-02882,ORD-03473,新疆阿勒泰,天津,铁路,4059.6,7,7,88623.16,已送达
TRS-02883,ORD-03474,贵州贞丰,贵阳,公路,280.3,1,1,10992.40,已送达
TRS-02884,ORD-03476,河南洛阳,银川,铁路,1336.6,4,5,55955.71,已送达
TRS-02885,ORD-03477,福建上杭,温州,公路,701.2,2,2,35820.13,运输中
TRS-02886,ORD-03478,福建上杭,东莞,水运,1175.3,5,5,25761.84,已送达
TRS-02887,ORD-03479,新疆阿勒泰,太原,铁路,2703.8,6,7,83394.26,已送达
TRS-02888,ORD-03480,福建上杭,苏州,公路,822.5,3,3,40937.55,已送达
TRS-02889,ORD-03481,黑龙江多宝山,大连,铁路,826.0,3,3,32300.03,已送达
TRS-02890,ORD-03482,贵州贞丰,南宁,铁路,691.1,3,4,27510.46,已送达
TRS-02891,ORD-03484,福建上杭,珠海,水运,1081.3,5,5,20455.49,已送达
TRS-02892,ORD-03485,河南洛阳,乌鲁木齐,铁路,3668.3,7,9,97311.81,延误
TRS-02893,ORD-03486,新疆阿勒泰,呼和浩特,铁路,2279.6,6,6,84984.67,已送达
TRS-02894,ORD-03487,福建上杭,上海,公路,834.4,3,3,44680.05,已送达
TRS-02895,ORD-03488,贵州贞丰,成都,公路,614.8,2,2,27108.84,已送达
TRS-02896,ORD-03490,福建上杭,厦门,公路,234.7,1,1,11383.25,已送达
TRS-02897,ORD-03491,福建上杭,杭州,水运,811.7,4,4,19702.70,已送达
TRS-02898,ORD-03492,新疆阿勒泰,北京,铁路,3752.8,7,7,98951.81,已送达
TRS-02899,ORD-03494,福建上杭,广州,水运,1357.0,5,5,23185.37,已送达
TRS-02900,ORD-03495,贵州贞丰,重庆,公路,495.4,2,2,21522.69,已送达
TRS-02901,ORD-03496,黑龙江多宝山,沈阳,铁路,710.9,3,3,35853.92,已送达
TRS-02902,ORD-03497,福建上杭,合肥,公路,972.9,3,3,43485.52,已送达
TRS-02903,ORD-03498,新疆阿勒泰,石家庄,铁路,3886.4,7,8,86910.28,已送达
TRS-02904,ORD-03499,福建上杭,深圳,水运,1247.5,5,5,21319.30,已送达
TRS-02905,ORD-03500,贵州贞丰,昆明,公路,504.5,2,2,29560.31,已送达
TRS-02906,ORD-03501,福建上杭,上海,公路,1056.3,3,3,41665.50,已送达
TRS-02907,ORD-03502,福建上杭,广州,铁路,1380.9,4,4,35687.05,已送达
TRS-02908,ORD-03503,新疆阿勒泰,北京,铁路,3564.3,7,8,85759.73,已送达
TRS-02909,ORD-03504,贵州贞丰,成都,公路,675.0,2,2,32492.07,运输中
TRS-02910,ORD-03505,福建上杭,南京,水运,944.1,5,5,19954.53,已送达
TRS-02911,ORD-03506,新疆阿勒泰,兰州,铁路,2381.2,6,7,81002.96,已送达
TRS-02912,ORD-03508,福建上杭,杭州,公路,917.1,3,3,48476.15,已送达
TRS-02913,ORD-03509,黑龙江多宝山,沈阳,铁路,794.1,3,3,33725.02,已送达
TRS-02914,ORD-03510,河南洛阳,北京,公路,804.2,2,3,35889.98,已送达
TRS-02915,ORD-03512,贵州贞丰,重庆,公路,431.8,2,2,20318.25,已送达
TRS-02916,ORD-03513,福建上杭,上海,水运,875.3,5,6,24307.37,已送达
TRS-02917,ORD-03514,新疆阿勒泰,天津,铁路,3555.0,7,9,91135.98,延误
TRS-02918,ORD-03515,河南洛阳,西安,公路,466.2,2,2,23663.04,已送达
TRS-02919,ORD-03516,福建上杭,合肥,公路,868.0,3,3,41699.56,已送达
TRS-02920,ORD-03518,福建上杭,深圳,水运,1092.8,5,5,27449.05,已送达
TRS-02921,ORD-03519,贵州贞丰,昆明,公路,595.7,2,2,23372.41,已送达
TRS-02922,ORD-03521,福建上杭,苏州,公路,898.0,3,4,37928.53,已送达
TRS-02923,ORD-03522,福建上杭,佛山,铁路,1320.9,4,4,41602.07,已送达
TRS-02924,ORD-03523,新疆阿勒泰,银川,铁路,2069.7,5,6,70129.01,已送达
TRS-02925,ORD-03524,福建上杭,无锡,公路,1097.8,3,3,42292.69,已送达
TRS-02926,ORD-03525,黑龙江多宝山,长春,铁路,598.0,2,2,27137.20,已送达
TRS-02927,ORD-03526,新疆阿勒泰,石家庄,铁路,3193.1,7,7,91027.10,已送达
TRS-02928,ORD-03528,福建上杭,东莞,水运,1176.4,5,5,24051.12,已送达
TRS-02929,ORD-03529,贵州贞丰,武汉,铁路,1031.5,4,5,40893.34,已送达
TRS-02930,ORD-03530,河南洛阳,乌鲁木齐,铁路,2938.0,7,8,76856.03,已送达
TRS-02931,ORD-03531,黑龙江多宝山,哈尔滨,公路,399.0,1,1,15595.75,已送达
TRS-02932,ORD-03533,福建上杭,汕头,公路,688.5,2,2,33616.02,已送达
TRS-02933,ORD-03534,新疆阿勒泰,太原,铁路,3298.6,6,7,77744.99,已送达
TRS-02934,ORD-03535,贵州贞丰,贵阳,公路,266.3,1,1,11907.55,已送达
TRS-02935,ORD-03537,福建上杭,珠海,水运,1236.4,5,5,26114.59,已送达
TRS-02936,ORD-03538,河南洛阳,西宁,铁路,1466.9,4,5,54952.46,已送达
TRS-02937,ORD-03539,福建上杭,温州,公路,776.1,2,2,33682.78,已送达
TRS-02938,ORD-03540,黑龙江多宝山,大连,铁路,789.5,3,4,37742.26,已送达
TRS-02939,ORD-03541,新疆阿勒泰,呼和浩特,铁路,2241.0,6,6,72058.04,已送达
TRS-02940,ORD-03542,贵州贞丰,南宁,铁路,759.8,3,3,35223.49,已送达
TRS-02941,ORD-03543,福建上杭,宁波,水运,678.3,4,4,20684.78,已送达
TRS-02942,ORD-03545,河南洛阳,郑州,公路,152.3,1,1,7218.18,已送达
TRS-02943,ORD-03546,贵州贞丰,成都,公路,704.5,2,3,25338.46,已送达
TRS-02944,ORD-03548,黑龙江多宝山,长春,铁路,617.1,2,2,28472.05,已送达
TRS-02945,ORD-03549,新疆阿勒泰,兰州,铁路,2928.8,6,8,94473.43,延误
TRS-02946,ORD-03550,福建上杭,厦门,公路,255.5,1,1,13388.59,已送达
TRS-02947,ORD-03551,福建上杭,上海,水运,793.4,5,5,22513.68,已送达
TRS-02948,ORD-03552,新疆阿勒泰,北京,铁路,3199.3,7,7,110914.97,已送达
TRS-02949,ORD-03554,福建上杭,广州,水运,1294.6,5,6,30013.33,已送达
TRS-02950,ORD-03555,福建上杭,南京,公路,826.6,3,3,43366.72,已送达
TRS-02951,ORD-03556,黑龙江多宝山,沈阳,铁路,761.7,3,4,28544.29,已送达
TRS-02952,ORD-03557,河南洛阳,西安,铁路,536.9,2,2,21018.84,已送达
TRS-02953,ORD-03558,福建上杭,杭州,公路,821.7,3,3,42168.46,已送达
TRS-02954,ORD-03560,福建上杭,深圳,水运,1070.0,5,5,21801.10,已送达
TRS-02955,ORD-03561,贵州贞丰,重庆,公路,471.0,2,2,20428.61,已送达
TRS-02956,ORD-03562,福建上杭,合肥,铁路,839.9,3,3,34441.61,已送达
TRS-02957,ORD-03563,福建上杭,佛山,水运,984.7,5,6,23004.77,已送达
TRS-02958,ORD-03565,黑龙江多宝山,哈尔滨,公路,340.1,1,1,16432.80,已送达
TRS-02959,ORD-03566,新疆阿勒泰,石家庄,铁路,3200.2,7,8,82477.72,已送达
TRS-02960,ORD-03567,福建上杭,苏州,公路,923.4,3,3,47382.65,已送达
TRS-02961,ORD-03568,贵州贞丰,昆明,公路,648.7,2,2,29062.67,已送达
TRS-02962,ORD-03569,福建上杭,汕头,水运,604.0,4,4,17488.30,已送达
