record_id,record_date,warehouse_id,warehouse_location,product_category,stock_quantity_tons,min_stock_tons,max_capacity_tons
INV-01872,2028-12-15,WH-05,河南洛阳,钼精矿,270.3,80.0,600.0
INV-01873,2028-04-15,WH-01,福建上杭,金矿石,953.9,200.0,2000.0
INV-01874,2028-04-15,WH-01,福建上杭,铜精矿,1038.1,300.0,3000.0
INV-01875,2028-04-15,WH-01,福建上杭,银精矿,104.7,50.0,500.0
INV-01876,2028-04-15,WH-02,新疆阿勒泰,金矿石,650.8,150.0,1500.0
INV-01877,2028-04-15,WH-02,新疆阿勒泰,铜精矿,967.2,250.0,2500.0
INV-01878,2028-04-15,WH-02,新疆阿勒泰,锌精矿,2016.0,400.0,4000.0
INV-01879,2028-04-15,WH-03,黑龙江多宝山,铜精矿,771.8,200.0,2000.0
INV-01880,2028-04-15,WH-03,黑龙江多宝山,钼精矿,298.6,100.0,800.0
INV-01881,2028-04-15,WH-04,贵州贞丰,金矿石,472.1,100.0,1000.0
INV-01882,2028-04-15,WH-04,贵州贞丰,锌精矿,1149.9,300.0,2500.0
INV-01883,2028-04-15,WH-05,河南洛阳,银精矿,87.8,40.0,400.0
INV-01884,2028-04-15,WH-05,河南洛阳,钼精矿,259.1,80.0,600.0
INV-01885,2028-07-15,WH-01,福建上杭,金矿石,697.1,200.0,2000.0
INV-01886,2028-07-15,WH-01,福建上杭,铜精矿,1026.4,300.0,3000.0
INV-01887,2028-07-15,WH-01,福建上杭,银精矿,76.5,50.0,500.0
INV-01888,2028-07-15,WH-02,新疆阿勒泰,金矿石,408.2,150.0,1500.0
INV-01889,2028-07-15,WH-02,新疆阿勒泰,铜精矿,1217.1,250.0,2500.0
INV-01890,2028-07-15,WH-02,新疆阿勒泰,锌精矿,1604.9,400.0,4000.0
INV-01891,2028-07-15,WH-03,黑龙江多宝山,铜精矿,679.1,200.0,2000.0
INV-01892,2028-07-15,WH-03,黑龙江多宝山,钼精矿,189.3,100.0,800.0
INV-01893,2028-07-15,WH-04,贵州贞丰,金矿石,313.3,100.0,1000.0
INV-01894,2028-07-15,WH-04,贵州贞丰,锌精矿,1033.9,300.0,2500.0
INV-01895,2028-07-15,WH-05,河南洛阳,银精矿,40.8,40.0,400.0
INV-01896,2028-07-15,WH-05,河南洛阳,钼精矿,257.0,80.0,600.0
INV-01897,2028-10-15,WH-01,福建上杭,金矿石,493.7,200.0,2000.0
INV-01898,2028-10-15,WH-01,福建上杭,铜精矿,756.2,300.0,3000.0
INV-01899,2028-10-15,WH-01,福建上杭,银精矿,74.3,50.0,500.0
INV-01900,2028-10-15,WH-02,新疆阿勒泰,金矿石,327.2,150.0,1500.0
INV-01901,2028-10-15,WH-02,新疆阿勒泰,铜精矿,846.1,250.0,2500.0
INV-01902,2028-10-15,WH-02,新疆阿勒泰,锌精矿,1440.3,400.0,4000.0
INV-01903,2028-10-15,WH-03,黑龙江多宝山,铜精矿,504.3,200.0,2000.0
INV-01904,2028-10-15,WH-03,黑龙江多宝山,钼精矿,102.4,100.0,800.0
INV-01905,2028-10-15,WH-04,贵州贞丰,金矿石,307.1,100.0,1000.0
INV-01906,2028-10-15,WH-04,贵州贞丰,锌精矿,872.6,300.0,2500.0
INV-01907,2028-10-15,WH-05,河南洛阳,银精矿,47.9,40.0,400.0
INV-01908,2028-10-15,WH-05,河南洛阳,钼精矿,142.5,80.0,600.0
INV-01909,2029-01-15,WH-01,福建上杭,金矿石,868.6,200.0,2000.0
INV-01910,2029-01-15,WH-01,福建上杭,铜精矿,1517.7,300.0,3000.0
INV-01911,2029-01-15,WH-01,福建上杭,银精矿,117.8,50.0,500.0
INV-01912,2029-01-15,WH-02,新疆阿勒泰,金矿石,520.4,150.0,1500.0
INV-01913,2029-01-15,WH-02,新疆阿勒泰,铜精矿,1041.8,250.0,2500.0
INV-01914,2029-01-15,WH-02,新疆阿勒泰,锌精矿,1919.2,400.0,4000.0
INV-01915,2029-01-15,WH-03,黑龙江多宝山,铜精矿,750.6,200.0,2000.0
INV-01916,2029-01-15,WH-03,黑龙江多宝山,钼精矿,271.4,100.0,800.0
INV-01917,2029-01-15,WH-04,贵州贞丰,金矿石,560.3,100.0,1000.0
INV-01918,2029-01-15,WH-04,贵州贞丰,锌精矿,967.2,300.0,2500.0
INV-01919,2029-01-15,WH-05,河南洛阳,银精矿,71.1,40.0,400.0
INV-01920,2029-01-15,WH-05,河南洛阳,钼精矿,290.9,80.0,600.0
INV-01921,2028-05-15,WH-01,福建上杭,金矿石,877.0,200.0,2000.0
INV-01922,2028-05-15,WH-01,福建上杭,铜精矿,1390.0,300.0,3000.0
INV-01923,2028-05-15,WH-01,福建上杭,银精矿,114.2,50.0,500.0
INV-01924,2028-05-15,WH-02,新疆阿勒泰,金矿石,618.0,150.0,1500.0
INV-01925,2028-05-15,WH-02,新疆阿勒泰,铜精矿,1028.2,250.0,2500.0
INV-01926,2028-05-15,WH-02,新疆阿勒泰,锌精矿,1675.2,400.0,4000.0
INV-01927,2028-05-15,WH-03,黑龙江多宝山,铜精矿,760.1,200.0,2000.0
INV-01928,2028-05-15,WH-03,黑龙江多宝山,钼精矿,297.6,100.0,800.0
INV-01929,2028-05-15,WH-04,贵州贞丰,金矿石,415.3,100.0,1000.0
INV-01930,2028-05-15,WH-04,贵州贞丰,锌精矿,1280.9,300.0,2500.0
INV-01931,2028-05-15,WH-05,河南洛阳,银精矿,104.2,40.0,400.0
INV-01932,2028-05-15,WH-05,河南洛阳,钼精矿,262.3,80.0,600.0
INV-01933,2028-08-15,WH-01,福建上杭,金矿石,776.8,200.0,2000.0
INV-01934,2028-08-15,WH-01,福建上杭,铜精矿,1074.3,300.0,3000.0
INV-01935,2028-08-15,WH-01,福建上杭,银精矿,97.8,50.0,500.0
INV-01936,2028-08-15,WH-02,新疆阿勒泰,金矿石,505.6,150.0,1500.0
INV-01937,2028-08-15,WH-02,新疆阿勒泰,铜精矿,1053.6,250.0,2500.0
INV-01938,2028-08-15,WH-02,新疆阿勒泰,锌精矿,1627.4,400.0,4000.0
INV-01939,2028-08-15,WH-03,黑龙江多宝山,铜精矿,569.2,200.0,2000.0
INV-01940,2028-08-15,WH-03,黑龙江多宝山,钼精矿,160.5,100.0,800.0
INV-01941,2028-08-15,WH-04,贵州贞丰,金矿石,359.4,100.0,1000.0
INV-01942,2028-08-15,WH-04,贵州贞丰,锌精矿,951.4,300.0,2500.0
INV-01943,2028-08-15,WH-05,河南洛阳,银精矿,43.0,40.0,400.0
INV-01944,2028-08-15,WH-05,河南洛阳,钼精矿,223.4,80.0,600.0
INV-01945,2028-11-15,WH-01,福建上杭,金矿石,515.0,200.0,2000.0
INV-01946,2028-11-15,WH-01,福建上杭,铜精矿,813.4,300.0,3000.0
INV-01947,2028-11-15,WH-01,福建上杭,银精矿,65.9,50.0,500.0
INV-01948,2028-11-15,WH-02,新疆阿勒泰,金矿石,350.4,150.0,1500.0
INV-01949,2028-11-15,WH-02,新疆阿勒泰,铜精矿,919.2,250.0,2500.0
INV-01950,2028-11-15,WH-02,新疆阿勒泰,锌精矿,1164.8,400.0,4000.0
INV-01951,2028-11-15,WH-03,黑龙江多宝山,铜精矿,546.9,200.0,2000.0
INV-01952,2028-11-15,WH-03,黑龙江多宝山,钼精矿,76.6,100.0,800.0
INV-01953,2028-11-15,WH-04,贵州贞丰,金矿石,264.9,100.0,1000.0
INV-01954,2028-11-15,WH-04,贵州贞丰,锌精矿,747.6,300.0,2500.0
INV-01955,2028-11-15,WH-05,河南洛阳,银精矿,46.0,40.0,400.0
INV-01956,2028-11-15,WH-05,河南洛阳,钼精矿,130.3,80.0,600.0
INV-01957,2029-02-15,WH-01,福建上杭,金矿石,1037.5,200.0,2000.0
INV-01958,2029-02-15,WH-01,福建上杭,铜精矿,1510.8,300.0,3000.0
INV-01959,2029-02-15,WH-01,福建上杭,银精矿,109.3,50.0,500.0
INV-01960,2029-02-15,WH-02,新疆阿勒泰,金矿石,629.1,150.0,1500.0
INV-01961,2029-02-15,WH-02,新疆阿勒泰,铜精矿,1137.4,250.0,2500.0
INV-01962,2029-02-15,WH-02,新疆阿勒泰,锌精矿,1404.7,400.0,4000.0
INV-01963,2029-02-15,WH-03,黑龙江多宝山,铜精矿,787.4,200.0,2000.0
INV-01964,2029-02-15,WH-03,黑龙江多宝山,钼精矿,230.6,100.0,800.0
INV-01965,2029-02-15,WH-04,贵州贞丰,金矿石,482.4,100.0,1000.0
INV-01966,2029-02-15,WH-04,贵州贞丰,锌精矿,1123.3,300.0,2500.0
INV-01967,2029-02-15,WH-05,河南洛阳,银精矿,83.1,40.0,400.0
INV-01968,2029-02-15,WH-05,河南洛阳,钼精矿,341.3,80.0,600.0
INV-01969,2028-06-15,WH-01,福建上杭,金矿石,779.3,200.0,2000.0
INV-01970,2028-06-15,WH-01,福建上杭,铜精矿,1191.5,300.0,3000.0
INV-01971,2028-06-15,WH-01,福建上杭,银精矿,104.2,50.0,500.0
INV-01972,2028-06-15,WH-02,新疆阿勒泰,金矿石,622.6,150.0,1500.0
INV-01973,2028-06-15,WH-02,新疆阿勒泰,铜精矿,1039.4,250.0,2500.0
INV-01974,2028-06-15,WH-02,新疆阿勒泰,锌精矿,1735.7,400.0,4000.0
INV-01975,2028-06-15,WH-03,黑龙江多宝山,铜精矿,903.3,200.0,2000.0
INV-01976,2028-06-15,WH-03,黑龙江多宝山,钼精矿,405.6,100.0,800.0
INV-01977,2028-06-15,WH-04,贵州贞丰,金矿石,441.5,100.0,1000.0
INV-01978,2028-06-15,WH-04,贵州贞丰,锌精矿,1127.4,300.0,2500.0
INV-01979,2028-06-15,WH-05,河南洛阳,银精矿,81.4,40.0,400.0
INV-01980,2028-06-15,WH-05,河南洛阳,钼精矿,249.5,80.0,600.0
INV-01981,2028-09-15,WH-01,福建上杭,金矿石,740.0,200.0,2000.0
INV-01982,2028-09-15,WH-01,福建上杭,铜精矿,1003.7,300.0,3000.0
INV-01983,2028-09-15,WH-01,福建上杭,银精矿,75.2,50.0,500.0
INV-01984,2028-09-15,WH-02,新疆阿勒泰,金矿石,565.3,150.0,1500.0
INV-01985,2028-09-15,WH-02,新疆阿勒泰,铜精矿,1260.0,250.0,2500.0
INV-01986,2028-09-15,WH-02,新疆阿勒泰,锌精矿,1465.6,400.0,4000.0
INV-01987,2028-09-15,WH-03,黑龙江多宝山,铜精矿,553.7,200.0,2000.0
INV-01988,2028-09-15,WH-03,黑龙江多宝山,钼精矿,174.2,100.0,800.0
INV-01989,2028-09-15,WH-04,贵州贞丰,金矿石,412.3,100.0,1000.0
INV-01990,2028-09-15,WH-04,贵州贞丰,锌精矿,785.4,300.0,2500.0
INV-01991,2028-09-15,WH-05,河南洛阳,银精矿,36.0,40.0,400.0
INV-01992,2028-09-15,WH-05,河南洛阳,钼精矿,191.4,80.0,600.0
INV-01993,2028-12-15,WH-01,福建上杭,金矿石,670.9,200.0,2000.0
INV-01994,2028-12-15,WH-01,福建上杭,铜精矿,802.9,300.0,3000.0
INV-01995,2028-12-15,WH-01,福建上杭,银精矿,76.3,50.0,500.0
INV-01996,2028-12-15,WH-02,新疆阿勒泰,金矿石,447.0,150.0,1500.0
INV-01997,2028-12-15,WH-02,新疆阿勒泰,铜精矿,956.8,250.0,2500.0
INV-01998,2028-12-15,WH-02,新疆阿勒泰,锌精矿,1151.0,400.0,4000.0
INV-01999,2028-12-15,WH-03,黑龙江多宝山,铜精矿,563.3,200.0,2000.0
INV-02000,2028-12-15,WH-03,黑龙江多宝山,钼精矿,78.9,100.0,800.0
INV-02001,2028-12-15,WH-04,贵州贞丰,金矿石,266.5,100.0,1000.0
INV-02002,2028-12-15,WH-04,贵州贞丰,锌精矿,674.2,300.0,2500.0
INV-02003,2028-12-15,WH-05,河南洛阳,银精矿,39.4,40.0,400.0
INV-02004,2028-12-15,WH-05,河南洛阳,钼精矿,169.7,80.0,600.0
INV-02005,2029-03-15,WH-01,福建上杭,金矿石,842.8,200.0,2000.0
INV-02006,2029-03-15,WH-01,福建上杭,铜精矿,1589.7,300.0,3000.0
INV-02007,2029-03-15,WH-01,福建上杭,银精矿,116.3,50.0,500.0
INV-02008,2029-03-15,WH-02,新疆阿勒泰,金矿石,605.2,150.0,1500.0
INV-02009,2029-03-15,WH-02,新疆阿勒泰,铜精矿,1056.6,250.0,2500.0
INV-02010,2029-03-15,WH-02,新疆阿勒泰,锌精矿,1941.1,400.0,4000.0
INV-02011,2029-03-15,WH-03,黑龙江多宝山,铜精矿,604.7,200.0,2000.0
INV-02012,2029-03-15,WH-03,黑龙江多宝山,钼精矿,283.1,100.0,800.0
INV-02013,2029-03-15,WH-04,贵州贞丰,金矿石,518.9,100.0,1000.0
INV-02014,2029-03-15,WH-04,贵州贞丰,锌精矿,986.7,300.0,2500.0
INV-02015,2029-03-15,WH-05,河南洛阳,银精矿,87.6,40.0,400.0
INV-02016,2029-03-15,WH-05,河南洛阳,钼精矿,350.0,80.0,600.0
INV-02017,2028-07-15,WH-01,福建上杭,金矿石,807.4,200.0,2000.0
INV-02018,2028-07-15,WH-01,福建上杭,铜精矿,1096.1,300.0,3000.0
INV-02019,2028-07-15,WH-01,福建上杭,银精矿,114.9,50.0,500.0
INV-02020,2028-07-15,WH-02,新疆阿勒泰,金矿石,513.4,150.0,1500.0
INV-02021,2028-07-15,WH-02,新疆阿勒泰,铜精矿,927.3,250.0,2500.0
INV-02022,2028-07-15,WH-02,新疆阿勒泰,锌精矿,1624.0,400.0,4000.0
INV-02023,2028-07-15,WH-03,黑龙江多宝山,铜精矿,677.4,200.0,2000.0
INV-02024,2028-07-15,WH-03,黑龙江多宝山,钼精矿,349.7,100.0,800.0
INV-02025,2028-07-15,WH-04,贵州贞丰,金矿石,398.8,100.0,1000.0
INV-02026,2028-07-15,WH-04,贵州贞丰,锌精矿,970.8,300.0,2500.0
INV-02027,2028-07-15,WH-05,河南洛阳,银精矿,93.5,40.0,400.0
INV-02028,2028-07-15,WH-05,河南洛阳,钼精矿,245.4,80.0,600.0
INV-02029,2028-10-15,WH-01,福建上杭,金矿石,680.9,200.0,2000.0
INV-02030,2028-10-15,WH-01,福建上杭,铜精矿,1132.3,300.0,3000.0
INV-02031,2028-10-15,WH-01,福建上杭,银精矿,95.7,50.0,500.0
INV-02032,2028-10-15,WH-02,新疆阿勒泰,金矿石,437.1,150.0,1500.0
INV-02033,2028-10-15,WH-02,新疆阿勒泰,铜精矿,1224.3,250.0,2500.0
INV-02034,2028-10-15,WH-02,新疆阿勒泰,锌精矿,1478.6,400.0,4000.0
INV-02035,2028-10-15,WH-03,黑龙江多宝山,铜精矿,585.7,200.0,2000.0
INV-02036,2028-10-15,WH-03,黑龙江多宝山,钼精矿,154.7,100.0,800.0
INV-02037,2028-10-15,WH-04,贵州贞丰,金矿石,395.2,100.0,1000.0
INV-02038,2028-10-15,WH-04,贵州贞丰,锌精矿,956.6,300.0,2500.0
INV-02039,2028-10-15,WH-05,河南洛阳,银精矿,33.0,40.0,400.0
INV-02040,2028-10-15,WH-05,河南洛阳,钼精矿,190.3,80.0,600.0
INV-02041,2029-01-15,WH-01,福建上杭,金矿石,589.0,200.0,2000.0
INV-02042,2029-01-15,WH-01,福建上杭,铜精矿,775.3,300.0,3000.0
INV-02043,2029-01-15,WH-01,福建上杭,银精矿,75.6,50.0,500.0
INV-02044,2029-01-15,WH-02,新疆阿勒泰,金矿石,416.3,150.0,1500.0
INV-02045,2029-01-15,WH-02,新疆阿勒泰,铜精矿,1048.3,250.0,2500.0
INV-02046,2029-01-15,WH-02,新疆阿勒泰,锌精矿,1224.7,400.0,4000.0
INV-02047,2029-01-15,WH-03,黑龙江多宝山,铜精矿,637.5,200.0,2000.0
INV-02048,2029-01-15,WH-03,黑龙江多宝山,钼精矿,94.3,100.0,800.0
INV-02049,2029-01-15,WH-04,贵州贞丰,金矿石,240.1,100.0,1000.0
INV-02050,2029-01-15,WH-04,贵州贞丰,锌精矿,755.2,300.0,2500.0
INV-02051,2029-01-15,WH-05,河南洛阳,银精矿,43.2,40.0,400.0
INV-02052,2029-01-15,WH-05,河南洛阳,钼精矿,166.7,80.0,600.0
INV-02053,2029-04-15,WH-01,福建上杭,金矿石,963.1,200.0,2000.0
INV-02054,2029-04-15,WH-01,福建上杭,铜精矿,1429.0,300.0,3000.0
INV-02055,2029-04-15,WH-01,福建上杭,银精矿,112.5,50.0,500.0
INV-02056,2029-04-15,WH-02,新疆阿勒泰,金矿石,529.2,150.0,1500.0
INV-02057,2029-04-15,WH-02,新疆阿勒泰,铜精矿,995.3,250.0,2500.0
INV-02058,2029-04-15,WH-02,新疆阿勒泰,锌精矿,1669.6,400.0,4000.0
INV-02059,2029-04-15,WH-03,黑龙江多宝山,铜精矿,805.6,200.0,2000.0
INV-02060,2029-04-15,WH-03,黑龙江多宝山,钼精矿,266.1,100.0,800.0
INV-02061,2029-04-15,WH-04,贵州贞丰,金矿石,551.3,100.0,1000.0
INV-02062,2029-04-15,WH-04,贵州贞丰,锌精矿,1237.5,300.0,2500.0
INV-02063,2029-04-15,WH-05,河南洛阳,银精矿,86.1,40.0,400.0
INV-02064,2029-04-15,WH-05,河南洛阳,钼精矿,301.5,80.0,600.0
INV-02065,2028-08-15,WH-01,福建上杭,金矿石,957.6,200.0,2000.0
INV-02066,2028-08-15,WH-01,福建上杭,铜精矿,1114.3,300.0,3000.0
INV-02067,2028-08-15,WH-01,福建上杭,银精矿,124.0,50.0,500.0
INV-02068,2028-08-15,WH-02,新疆阿勒泰,金矿石,683.0,150.0,1500.0
INV-02069,2028-08-15,WH-02,新疆阿勒泰,铜精矿,972.1,250.0,2500.0
INV-02070,2028-08-15,WH-02,新疆阿勒泰,锌精矿,2031.9,400.0,4000.0
INV-02071,2028-08-15,WH-03,黑龙江多宝山,铜精矿,887.9,200.0,2000.0
INV-02072,2028-08-15,WH-03,黑龙江多宝山,钼精矿,346.0,100.0,800.0
INV-02073,2028-08-15,WH-04,贵州贞丰,金矿石,485.9,100.0,1000.0
INV-02074,2028-08-15,WH-04,贵州贞丰,锌精矿,955.5,300.0,2500.0
INV-02075,2028-08-15,WH-05,河南洛阳,银精矿,81.9,40.0,400.0
INV-02076,2028-08-15,WH-05,河南洛阳,钼精矿,310.8,80.0,600.0
INV-02077,2028-11-15,WH-01,福建上杭,金矿石,648.4,200.0,2000.0
INV-02078,2028-11-15,WH-01,福建上杭,铜精矿,946.1,300.0,3000.0
INV-02079,2028-11-15,WH-01,福建上杭,银精矿,92.6,50.0,500.0
INV-02080,2028-11-15,WH-02,新疆阿勒泰,金矿石,539.3,150.0,1500.0
INV-02081,2028-11-15,WH-02,新疆阿勒泰,铜精矿,1018.0,250.0,2500.0
INV-02082,2028-11-15,WH-02,新疆阿勒泰,锌精矿,1586.9,400.0,4000.0
INV-02083,2028-11-15,WH-03,黑龙江多宝山,铜精矿,575.0,200.0,2000.0
INV-02084,2028-11-15,WH-03,黑龙江多宝山,钼精矿,167.2,100.0,800.0
INV-02085,2028-11-15,WH-04,贵州贞丰,金矿石,389.2,100.0,1000.0
INV-02086,2028-11-15,WH-04,贵州贞丰,锌精矿,841.6,300.0,2500.0
INV-02087,2028-11-15,WH-05,河南洛阳,银精矿,36.3,40.0,400.0
INV-02088,2028-11-15,WH-05,河南洛阳,钼精矿,236.4,80.0,600.0
INV-02089,2029-02-15,WH-01,福建上杭,金矿石,503.8,200.0,2000.0
INV-02090,2029-02-15,WH-01,福建上杭,铜精矿,785.0,300.0,3000.0
INV-02091,2029-02-15,WH-01,福建上杭,银精矿,58.6,50.0,500.0
INV-02092,2029-02-15,WH-02,新疆阿勒泰,金矿石,437.9,150.0,1500.0
INV-02093,2029-02-15,WH-02,新疆阿勒泰,铜精矿,1018.4,250.0,2500.0
INV-02094,2029-02-15,WH-02,新疆阿勒泰,锌精矿,1499.3,400.0,4000.0
INV-02095,2029-02-15,WH-03,黑龙江多宝山,铜精矿,492.3,200.0,2000.0
INV-02096,2029-02-15,WH-03,黑龙江多宝山,钼精矿,80.7,100.0,800.0
INV-02097,2029-02-15,WH-04,贵州贞丰,金矿石,270.4,100.0,1000.0
INV-02098,2029-02-15,WH-04,贵州贞丰,锌精矿,845.3,300.0,2500.0
INV-02099,2029-02-15,WH-05,河南洛阳,银精矿,43.5,40.0,400.0
INV-02100,2029-02-15,WH-05,河南洛阳,钼精矿,134.6,80.0,600.0
INV-02101,2029-05-15,WH-01,福建上杭,金矿石,1054.6,200.0,2000.0
INV-02102,2029-05-15,WH-01,福建上杭,铜精矿,1265.2,300.0,3000.0
INV-02103,2029-05-15,WH-01,福建上杭,银精矿,101.7,50.0,500.0
INV-02104,2029-05-15,WH-02,新疆阿勒泰,金矿石,642.2,150.0,1500.0
INV-02105,2029-05-15,WH-02,新疆阿勒泰,铜精矿,1214.2,250.0,2500.0
INV-02106,2029-05-15,WH-02,新疆阿勒泰,锌精矿,1779.1,400.0,4000.0
INV-02107,2029-05-15,WH-03,黑龙江多宝山,铜精矿,800.2,200.0,2000.0
INV-02108,2029-05-15,WH-03,黑龙江多宝山,钼精矿,234.2,100.0,800.0
INV-02109,2029-05-15,WH-04,贵州贞丰,金矿石,503.7,100.0,1000.0
INV-02110,2029-05-15,WH-04,贵州贞丰,锌精矿,1140.1,300.0,2500.0
INV-02111,2029-05-15,WH-05,河南洛阳,银精矿,81.7,40.0,400.0
INV-02112,2029-05-15,WH-05,河南洛阳,钼精矿,341.9,80.0,600.0
INV-02113,2028-09-15,WH-01,福建上杭,金矿石,730.3,200.0,2000.0
INV-02114,2028-09-15,WH-01,福建上杭,铜精矿,1321.1,300.0,3000.0
INV-02115,2028-09-15,WH-01,福建上杭,银精矿,107.4,50.0,500.0
INV-02116,2028-09-15,WH-02,新疆阿勒泰,金矿石,680.0,150.0,1500.0
INV-02117,2028-09-15,WH-02,新疆阿勒泰,铜精矿,907.2,250.0,2500.0
INV-02118,2028-09-15,WH-02,新疆阿勒泰,锌精矿,1739.6,400.0,4000.0
INV-02119,2028-09-15,WH-03,黑龙江多宝山,铜精矿,871.2,200.0,2000.0
INV-02120,2028-09-15,WH-03,黑龙江多宝山,钼精矿,346.3,100.0,800.0
INV-02121,2028-09-15,WH-04,贵州贞丰,金矿石,404.0,100.0,1000.0
INV-02122,2028-09-15,WH-04,贵州贞丰,锌精矿,1090.5,300.0,2500.0
INV-02123,2028-09-15,WH-05,河南洛阳,银精矿,97.9,40.0,400.0
INV-02124,2028-09-15,WH-05,河南洛阳,钼精矿,257.1,80.0,600.0
INV-02125,2028-12-15,WH-01,福建上杭,金矿石,774.8,200.0,2000.0
INV-02126,2028-12-15,WH-01,福建上杭,铜精矿,1085.5,300.0,3000.0
INV-02127,2028-12-15,WH-01,福建上杭,银精矿,76.9,50.0,500.0
INV-02128,2028-12-15,WH-02,新疆阿勒泰,金矿石,415.7,150.0,1500.0
INV-02129,2028-12-15,WH-02,新疆阿勒泰,铜精矿,1057.2,250.0,2500.0
INV-02130,2028-12-15,WH-02,新疆阿勒泰,锌精矿,1500.1,400.0,4000.0
INV-02131,2028-12-15,WH-03,黑龙江多宝山,铜精矿,630.9,200.0,2000.0
INV-02132,2028-12-15,WH-03,黑龙江多宝山,钼精矿,173.7,100.0,800.0
INV-02133,2028-12-15,WH-04,贵州贞丰,金矿石,327.7,100.0,1000.0
INV-02134,2028-12-15,WH-04,贵州贞丰,锌精矿,992.6,300.0,2500.0
INV-02135,2028-12-15,WH-05,河南洛阳,银精矿,40.9,40.0,400.0
INV-02136,2028-12-15,WH-05,河南洛阳,钼精矿,205.3,80.0,600.0
INV-02137,2029-03-15,WH-01,福建上杭,金矿石,564.0,200.0,2000.0
INV-02138,2029-03-15,WH-01,福建上杭,铜精矿,903.3,300.0,3000.0
INV-02139,2029-03-15,WH-01,福建上杭,银精矿,60.2,50.0,500.0
INV-02140,2029-03-15,WH-02,新疆阿勒泰,金矿石,398.3,150.0,1500.0
INV-02141,2029-03-15,WH-02,新疆阿勒泰,铜精矿,854.5,250.0,2500.0
INV-02142,2029-03-15,WH-02,新疆阿勒泰,锌精矿,1498.2,400.0,4000.0
INV-02143,2029-03-15,WH-03,黑龙江多宝山,铜精矿,606.3,200.0,2000.0
INV-02144,2029-03-15,WH-03,黑龙江多宝山,钼精矿,80.9,100.0,800.0
INV-02145,2029-03-15,WH-04,贵州贞丰,金矿石,320.9,100.0,1000.0
INV-02146,2029-03-15,WH-04,贵州贞丰,锌精矿,782.1,300.0,2500.0
INV-02147,2029-03-15,WH-05,河南洛阳,银精矿,45.6,40.0,400.0
INV-02148,2029-03-15,WH-05,河南洛阳,钼精矿,172.5,80.0,600.0
INV-02149,2029-06-15,WH-01,福建上杭,金矿石,957.2,200.0,2000.0
INV-02150,2029-06-15,WH-01,福建上杭,铜精矿,1338.2,300.0,3000.0
INV-02151,2029-06-15,WH-01,福建上杭,银精矿,116.3,50.0,500.0
INV-02152,2029-06-15,WH-02,新疆阿勒泰,金矿石,583.6,150.0,1500.0
INV-02153,2029-06-15,WH-02,新疆阿勒泰,铜精矿,1026.3,250.0,2500.0
INV-02154,2029-06-15,WH-02,新疆阿勒泰,锌精矿,1482.4,400.0,4000.0
INV-02155,2029-06-15,WH-03,黑龙江多宝山,铜精矿,801.9,200.0,2000.0
INV-02156,2029-06-15,WH-03,黑龙江多宝山,钼精矿,213.7,100.0,800.0
INV-02157,2029-06-15,WH-04,贵州贞丰,金矿石,493.2,100.0,1000.0
INV-02158,2029-06-15,WH-04,贵州贞丰,锌精矿,1203.0,300.0,2500.0
INV-02159,2029-06-15,WH-05,河南洛阳,银精矿,65.6,40.0,400.0
INV-02160,2029-06-15,WH-05,河南洛阳,钼精矿,316.6,80.0,600.0
INV-02161,2028-10-15,WH-01,福建上杭,金矿石,910.4,200.0,2000.0
INV-02162,2028-10-15,WH-01,福建上杭,铜精矿,1306.3,300.0,3000.0
INV-02163,2028-10-15,WH-01,福建上杭,银精矿,110.7,50.0,500.0
INV-02164,2028-10-15,WH-02,新疆阿勒泰,金矿石,606.0,150.0,1500.0
INV-02165,2028-10-15,WH-02,新疆阿勒泰,铜精矿,845.6,250.0,2500.0
INV-02166,2028-10-15,WH-02,新疆阿勒泰,锌精矿,1687.0,400.0,4000.0
INV-02167,2028-10-15,WH-03,黑龙江多宝山,铜精矿,902.7,200.0,2000.0
INV-02168,2028-10-15,WH-03,黑龙江多宝山,钼精矿,363.2,100.0,800.0
INV-02169,2028-10-15,WH-04,贵州贞丰,金矿石,358.2,100.0,1000.0
INV-02170,2028-10-15,WH-04,贵州贞丰,锌精矿,1241.9,300.0,2500.0
INV-02171,2028-10-15,WH-05,河南洛阳,银精矿,84.8,40.0,400.0
INV-02172,2028-10-15,WH-05,河南洛阳,钼精矿,253.8,80.0,600.0
INV-02173,2029-01-15,WH-01,福建上杭,金矿石,826.2,200.0,2000.0
INV-02174,2029-01-15,WH-01,福建上杭,铜精矿,864.9,300.0,3000.0
INV-02175,2029-01-15,WH-01,福建上杭,银精矿,74.4,50.0,500.0
INV-02176,2029-01-15,WH-02,新疆阿勒泰,金矿石,517.9,150.0,1500.0
INV-02177,2029-01-15,WH-02,新疆阿勒泰,铜精矿,1285.7,250.0,2500.0
INV-02178,2029-01-15,WH-02,新疆阿勒泰,锌精矿,1461.1,400.0,4000.0
INV-02179,2029-01-15,WH-03,黑龙江多宝山,铜精矿,716.5,200.0,2000.0
INV-02180,2029-01-15,WH-03,黑龙江多宝山,钼精矿,196.9,100.0,800.0
INV-02181,2029-01-15,WH-04,贵州贞丰,金矿石,365.7,100.0,1000.0
INV-02182,2029-01-15,WH-04,贵州贞丰,锌精矿,867.5,300.0,2500.0
INV-02183,2029-01-15,WH-05,河南洛阳,银精矿,37.9,40.0,400.0
